TLA,Device,Network Port,Connector Type,VLAN NAME,VLAN TAG,IP Octet,IP ADDRESS,Gateway,GW Full,Mask,Mask Full,MAC Address,Switch ID,Switch Port,Switch/Port,Cable ID,Device Location,Switch Location,Serial #,Role,Bank,DL Check,NOTES
ACT01-46,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_9 (RED),RED,211,10.238.9.211,209,10.238.9.209,/29,255.255.255.248,,,,/,,C.66/38,,736653122005,D6,B,TRUE,
ACT01-46,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,78,233.40.10.78,,,,,,,,/,,C.66/38,,736653122005,D6,B,TRUE,
ACT01-46,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_9 (BLU),BLU,210,10.239.9.210,209,10.239.9.209,/29,255.255.255.248,,lvg-sph-bv-7s-lf02,Eth1/21/3,lvg-sph-bv-7s-lf02/Eth1/21/3,SM2.7651,C.66/38,C-49/43,736653122005,D6,B,TRUE,
ACT01-46,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_9 (BLU),BLU,211,10.239.9.211,209,10.239.9.209,/29,255.255.255.248,,,,/,,C.66/38,,736653122005,D6,B,TRUE,
ACT01-46,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,78,233.140.10.78,,,,,,,,/,,C.66/38,,736653122005,D6,B,TRUE,
ACT01-46,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,78,10.241.210.78,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.66/38,,736653122005,D6,B,TRUE,
ACT01-46,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,78,10.241.208.78,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as16,Gig1/0/19,lvg-sph-fp-as16/Gig1/0/19,D6A.7669,C.66/38,C-66/44,736653122005,D6,B,TRUE,
ACT01-46,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,78,10.241.209.78,,,/22,255.255.252.0,,lvg-sph-fp-as17,Gig1/0/25,lvg-sph-fp-as17/Gig1/0/25,D6A.7725,C.66/38,C-65/44,736653122005,D6,B,TRUE,
ACT01-46,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,78,10.100.128.78,,,/23,255.255.254.0,,NET04-05,Eth1/22/2,NET04-05/Eth1/22/2,TEMP,C.66/38,C-75/38,736653122005,D6,B,TRUE,
ACT01-46,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,78,10.100.129.78,,,/23,255.255.254.0,,,,/,,C.66/38,,736653122005,D6,B,TRUE,
ACT01-47,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_9 (RED),RED,226,10.238.9.226,225,10.238.9.225,/29,255.255.255.248,,lvg-sph-rv-7s-lf02,Eth1/22/1,lvg-sph-rv-7s-lf02/Eth1/22/1,SM2.7561,C.66/26,C-49/44,736653122013,D7,B,TRUE,
ACT01-47,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_9 (RED),RED,227,10.238.9.227,255,10.238.9.255,/29,255.255.255.248,,,,/,,C.66/26,,736653122013,D7,B,TRUE,
ACT01-47,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,79,233.40.10.79,,,,,,,,/,,C.66/26,,736653122013,D7,B,TRUE,
ACT01-47,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_9 (BLU),BLU,226,10.239.9.226,225,10.239.9.225,/29,255.255.255.248,,lvg-sph-bv-7s-lf02,Eth1/22/1,lvg-sph-bv-7s-lf02/Eth1/22/1,SM2.7661,C.66/26,C-49/43,736653122013,D7,B,TRUE,
ACT01-47,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_9 (BLU),BLU,227,10.239.9.227,225,10.239.9.225,/29,255.255.255.248,,,,/,,C.66/26,,736653122013,D7,B,TRUE,
ACT01-47,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,79,233.140.10.79,,,,,,,,/,,C.66/26,,736653122013,D7,B,TRUE,
ACT01-47,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,79,10.241.210.79,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.66/26,,736653122013,D7,B,TRUE,
ACT01-47,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,79,10.241.208.79,1,10.241.208.1,/22,255.255.252.0,04:42:1a:f0:18:e1,lvg-sph-fp-as16,Gig1/0/25,lvg-sph-fp-as16/Gig1/0/25,D6A.7675,C.66/26,C-66/44,736653122013,D7,B,TRUE,
ACT01-47,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,79,10.241.209.79,,,/22,255.255.252.0,,lvg-sph-fp-as17,Gig1/0/27,lvg-sph-fp-as17/Gig1/0/27,D6A.7727,C.66/26,C-65/44,736653122013,D7,B,TRUE,
ACT01-47,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,79,10.100.128.79,,,/23,255.255.254.0,,NET04-05,Eth1/22/3,NET04-05/Eth1/22/3,TEMP,C.66/26,C-75/38,736653122013,D7,B,TRUE,
ACT01-47,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,79,10.100.129.79,,,/23,255.255.254.0,,,,/,,C.66/26,,736653122013,D7,B,TRUE,
ACT01-48,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_9 (RED),RED,242,10.238.9.242,241,10.238.9.241,/29,255.255.255.248,,lvg-sph-rv-7s-lf02,Eth1/22/3,lvg-sph-rv-7s-lf02/Eth1/22/3,SM2.7563,C.66/14,C-49/44,736653122003,D8,B,TRUE,
ACT01-48,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_9 (RED),RED,243,10.238.9.243,241,10.238.9.241,/29,255.255.255.248,,,,/,,C.66/14,,736653122003,D8,B,TRUE,
ACT01-48,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,80,233.40.10.80,,,,,,,,/,,C.66/14,,736653122003,D8,B,TRUE,
ACT01-48,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_9 (BLU),BLU,242,10.239.9.242,241,10.239.9.241,/29,255.255.255.248,,lvg-sph-bv-7s-lf02,Eth1/22/3,lvg-sph-bv-7s-lf02/Eth1/22/3,SM2.7663,C.66/14,C-49/43,736653122003,D8,B,TRUE,
ACT01-48,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_9 (BLU),BLU,243,10.239.9.243,241,10.239.9.241,/29,255.255.255.248,,,,/,,C.66/14,,736653122003,D8,B,TRUE,
ACT01-48,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,80,233.140.10.80,,,,,,,,/,,C.66/14,,736653122003,D8,B,TRUE,
ACT01-48,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,80,10.241.210.80,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.66/14,,736653122003,D8,B,TRUE,
ACT01-48,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,80,10.241.208.80,1,10.241.208.1,/22,255.255.252.0,04:42:1a:f0:17:b8,lvg-sph-fp-as16,Gig1/0/31,lvg-sph-fp-as16/Gig1/0/31,D6A.7681,C.66/14,C-66/44,736653122003,D8,B,TRUE,
ACT01-48,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,80,10.241.209.80,,,/22,255.255.252.0,,lvg-sph-fp-as17,Gig1/0/29,lvg-sph-fp-as17/Gig1/0/29,D6A.7729,C.66/14,C-65/44,736653122003,D8,B,TRUE,
ACT01-48,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,80,10.100.128.80,,,/23,255.255.254.0,,NET04-05,Eth1/22/4,NET04-05/Eth1/22/4,TEMP,C.66/14,C-75/38,736653122003,D8,B,TRUE,
ACT01-48,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,80,10.100.129.80,,,/23,255.255.254.0,,,,/,,C.66/14,,736653122003,D8,B,TRUE,
ACT01-49,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_10 (RED),RED,66,10.238.10.66,65,10.238.10.65,/29,255.255.255.248,,lvg-sph-rv-7s-lf02,Eth1/27/1,lvg-sph-rv-7s-lf02/Eth1/27/1,SM2.7565,C.65/38,C-49/44,736653122008,E1,B,TRUE,
ACT01-49,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_10 (RED),RED,67,10.238.10.67,65,10.238.10.65,/29,255.255.255.248,,,,/,,C.65/38,,736653122008,E1,B,TRUE,
ACT01-49,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,81,233.40.10.81,,,,,,,,/,,C.65/38,,736653122008,E1,B,TRUE,
ACT01-49,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_10 (BLU),BLU,66,10.239.10.66,65,10.239.10.65,/29,255.255.255.248,,lvg-sph-bv-7s-lf02,Eth1/27/1,lvg-sph-bv-7s-lf02/Eth1/27/1,SM2.7665,C.65/38,C-49/43,736653122008,E1,B,TRUE,
ACT01-49,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_10 (BLU),BLU,67,10.239.10.67,65,10.239.10.65,/29,255.255.255.248,,,,/,,C.65/38,,736653122008,E1,B,TRUE,
ACT01-49,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,81,233.140.10.81,,,,,,,,/,,C.65/38,,736653122008,E1,B,TRUE,
ACT01-49,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,81,10.241.210.81,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.65/38,,736653122008,E1,B,TRUE,
ACT01-49,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,81,10.241.208.81,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as17,Gig1/0/1,lvg-sph-fp-as17/Gig1/0/1,D6A.7701,C.65/38,C-65/44,736653122008,E1,B,TRUE,
ACT01-49,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,81,10.241.209.81,,,/22,255.255.252.0,,lvg-sph-fp-as16,Gig1/0/37,lvg-sph-fp-as16/Gig1/0/37,D6A.7687,C.65/38,C-66/44,736653122008,E1,B,TRUE,
ACT01-49,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,81,10.100.128.81,,,/23,255.255.254.0,,NET04-05,Eth1/23/1,NET04-05/Eth1/23/1,TEMP,C.65/38,C-75/38,736653122008,E1,B,TRUE,
ACT01-49,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,81,10.100.129.81,,,/23,255.255.254.0,,,,/,,C.65/38,,736653122008,E1,B,TRUE,
ACT01-50,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_10 (RED),RED,82,10.238.10.82,81,10.238.10.81,/29,255.255.255.248,,lvg-sph-rv-7s-lf02,Eth1/27/3,lvg-sph-rv-7s-lf02/Eth1/27/3,SM2.7567,C.65/26,C-49/44,736653122007,Spare,B,TRUE,
ACT01-50,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_10 (RED),RED,83,10.238.10.83,81,10.238.10.81,/29,255.255.255.248,,,,/,,C.65/26,,736653122007,Spare,B,TRUE,
ACT01-50,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,82,233.40.10.82,,,,,,,,/,,C.65/26,,736653122007,Spare,B,TRUE,
ACT01-50,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_10 (BLU),BLU,82,10.239.10.82,81,10.239.10.81,/29,255.255.255.248,,lvg-sph-bv-7s-lf02,Eth1/27/3,lvg-sph-bv-7s-lf02/Eth1/27/3,SM2.7667,C.65/26,C-49/43,736653122007,Spare,B,TRUE,
ACT01-50,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_10 (BLU),BLU,83,10.239.10.83,81,10.239.10.81,/29,255.255.255.248,,,,/,,C.65/26,,736653122007,Spare,B,TRUE,
ACT01-50,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,82,233.140.10.82,,,,,,,,/,,C.65/26,,736653122007,Spare,B,TRUE,
ACT01-50,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,82,10.241.210.82,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.65/26,,736653122007,Spare,B,TRUE,
ACT01-50,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,82,10.241.208.82,1,10.241.208.1,/22,255.255.252.0,04:42:1a:ef:33:dc,lvg-sph-fp-as17,Gig1/0/8,lvg-sph-fp-as17/Gig1/0/8,D6A.7708,C.65/26,C-65/44,736653122007,Spare,B,TRUE,
ACT01-50,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,82,10.241.209.82,,,/22,255.255.252.0,,lvg-sph-fp-as16,Gig1/0/39,lvg-sph-fp-as16/Gig1/0/39,D6A.7689,C.65/26,C-66/44,736653122007,Spare,B,TRUE,
ACT01-50,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,82,10.100.128.82,,,/23,255.255.254.0,,NET04-05,Eth1/23/2,NET04-05/Eth1/23/2,TEMP,C.65/26,C-75/38,736653122007,Spare,B,TRUE,
ACT01-50,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,82,10.100.129.82,,,/23,255.255.254.0,,,,/,,C.65/26,,736653122007,Spare,B,TRUE,
ACT01-51,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_10 (RED),RED,242,10.238.10.242,1,10.238.10.1,/24,255.255.255.0,,,,/,,Box/TBD,,734452102003,Spare,Cold,TRUE,Temporary Training use
ACT01-51,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_10 (RED),RED,245,10.238.10.245,1,10.238.10.1,/24,255.255.255.0,,,,/,,Box/TBD,,734452102003,Spare,Cold,TRUE,Temporary Training use
ACT01-51,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,242,233.40.10.242,,,,,,,,/,,Box/TBD,,734452102003,Spare,Cold,TRUE,Temporary Training use
ACT01-51,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,242,10.241.208.242,1,10.241.208.1,/24,255.255.255.0,,,,/,,Box/TBD,,734452102003,Spare,Cold,TRUE,Temporary Training use
ACT01-53,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_10 (RED),RED,243,10.238.10.243,1,10.238.10.1,/24,255.255.255.0,,,,/,,Box/TBD,,736653122006,Spare,Cold,TRUE,Temporary Training use
ACT01-53,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_10 (RED),RED,246,10.238.10.246,1,10.238.10.1,/24,255.255.255.0,,,,/,,Box/TBD,,736653122006,Spare,Cold,TRUE,Temporary Training use
ACT01-53,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,243,233.40.10.243,,,,,,,,/,,Box/TBD,,736653122006,Spare,Cold,TRUE,Temporary Training use
ACT01-53,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,243,10.241.208.243,1,10.241.208.1,/24,255.255.255.0,,,,/,,Box/TBD,,736653122006,Spare,Cold,TRUE,Temporary Training use
ACT02-01,Actor Media Server - R-10 chassis - Leader,Bluefield_01,QSFP28,ST2110_4 (RED),RED,2,10.238.4.2,1,10.238.4.1,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/3/1,lvg-sph-rv-7s-lf01/Eth1/3/1,SM2.7001,C.55/38,C-55/44,734452102010,A1,A,TRUE,
ACT02-01,Actor Media Server - R-10 chassis - Leader,Bluefield_01_L,QSFP28,ST2110_4 (RED),RED,3,10.238.4.3,1,10.238.4.1,/29,255.255.255.248,,,,/,,C.55/38,,734452102010,A1,A,TRUE,
ACT02-01,Actor Media Server - R-10 chassis - Leader,Bluefield_01_M,QSFP28,Multicast_RED,N/A,31,233.40.10.31,,,,,,,,/,,C.55/38,,734452102010,A1,A,TRUE,
ACT02-01,Actor Media Server - R-10 chassis - Leader,Bluefield_02,QSFP28,ST2110_4 (BLU),BLU,2,10.239.4.2,1,10.239.4.1,/29,255.255.255.248,,lvg-sph-bv-7s-lf01,Eth1/3/1,lvg-sph-bv-7s-lf01/Eth1/3/1,SM2.7201,C.55/38,C-55/43,734452102010,A1,A,TRUE,
ACT02-01,Actor Media Server - R-10 chassis - Leader,Bluefield_02_L,QSFP28,ST2110_4 (BLU),BLU,3,10.239.4.3,1,10.239.4.1,/29,255.255.255.248,,,,/,,C.55/38,,734452102010,A1,A,TRUE,
ACT02-01,Actor Media Server - R-10 chassis - Leader,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,31,233.140.10.31,,,,,,,,/,,C.55/38,,734452102010,A1,A,TRUE,
ACT02-01,Actor Media Server - R-10 chassis - Leader,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,31,10.241.210.31,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.55/38,,734452102010,A1,A,TRUE,
ACT02-01,Actor Media Server - R-10 chassis - Leader,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,31,10.241.208.31,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as05,Gig1/0/1,lvg-sph-fp-as05/Gig1/0/1,D6A.7001,C.55/38,C-54/40,734452102010,A1,A,TRUE,
ACT02-01,Actor Media Server - R-10 chassis - Leader,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,31,10.241.209.31,,,/22,255.255.252.0,,lvg-sph-fp-as11,Gig1/0/1,lvg-sph-fp-as11/Gig1/0/1,D6A.7301,C.55/38,C-35/45,734452102010,A1,A,TRUE,
ACT02-01,Actor Media Server - R-10 chassis - Leader,Storage_01,QSFP28,Media_Transfer_1,128,31,10.100.128.31,,,/23,255.255.254.0,,NET04-05,Eth1/9/1,NET04-05/Eth1/9/1,TEMP,C.55/38,C-75/38,734452102010,A1,A,TRUE,
ACT02-01,Actor Media Server - R-10 chassis - Leader,Storage_02,QSFP28,Media_Transfer_2,128,31,10.100.129.31,,,/23,255.255.254.0,,,,/,,C.55/38,,734452102010,A1,A,TRUE,
ACT02-02,Actor Media Server - R-10 chassis - Leader,Bluefield_01,QSFP28,ST2110_8 (RED),RED,2,10.238.8.2,1,10.238.8.1,/29,255.255.255.248,,lvg-sph-rv-7s-lf02,Eth1/3/1,lvg-sph-rv-7s-lf02/Eth1/3/1,SM2.7501,C.49/38,C-49/44,734922112003,A1,B,TRUE,
ACT02-02,Actor Media Server - R-10 chassis - Leader,Bluefield_01_L,QSFP28,ST2110_8 (RED),RED,3,10.238.8.3,1,10.238.8.1,/29,255.255.255.248,,,,/,,C.49/38,,734922112003,A1,B,TRUE,
ACT02-02,Actor Media Server - R-10 chassis - Leader,Bluefield_01_M,QSFP28,Multicast_RED,N/A,57,233.40.10.57,,,,,,,,/,,C.49/38,,734922112003,A1,B,TRUE,
ACT02-02,Actor Media Server - R-10 chassis - Leader,Bluefield_02,QSFP28,ST2110_8 (BLU),BLU,2,10.239.8.2,1,10.239.8.1,/29,255.255.255.248,,lvg-sph-bv-7s-lf02,Eth1/3/1,lvg-sph-bv-7s-lf02/Eth1/3/1,SM2.7601,C.49/38,C-49/43,734922112003,A1,B,TRUE,
ACT02-02,Actor Media Server - R-10 chassis - Leader,Bluefield_02_L,QSFP28,ST2110_8 (BLU),BLU,3,10.239.8.3,1,10.239.8.1,/29,255.255.255.248,,,,/,,C.49/38,,734922112003,A1,B,TRUE,
ACT02-02,Actor Media Server - R-10 chassis - Leader,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,57,233.140.10.57,,,,,,,,/,,C.49/38,,734922112003,A1,B,TRUE,
ACT02-02,Actor Media Server - R-10 chassis - Leader,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,57,10.241.210.57,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.49/38,,734922112003,A1,B,TRUE,
ACT02-02,Actor Media Server - R-10 chassis - Leader,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,57,10.241.208.57,1,10.241.208.1,/22,255.255.252.0,04:42:1a:f0:17:10,lvg-sph-fp-as13,Gig1/0/1,lvg-sph-fp-as13/Gig1/0/1,D6A.7501,C.49/38,C-48/40,734922112003,A1,B,TRUE,
ACT02-02,Actor Media Server - R-10 chassis - Leader,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,57,10.241.209.57,,,/22,255.255.252.0,,lvg-sph-fp-as19,Gig1/0/1,lvg-sph-fp-as19/Gig1/0/1,D6A.7801,C.49/38,C-41/45,734922112003,A1,B,TRUE,
ACT02-02,Actor Media Server - R-10 chassis - Leader,Storage_01,QSFP28,Media_Transfer_1,128,57,10.100.128.57,,,/23,255.255.254.0,,NET04-05,Eth1/17/1,NET04-05/Eth1/17/1,TEMP,C.49/38,C-75/38,734922112003,A1,B,TRUE,
ACT02-02,Actor Media Server - R-10 chassis - Leader,Storage_02,QSFP28,Media_Transfer_2,128,57,10.100.129.57,,,/23,255.255.254.0,,,,/,,C.49/38,,734922112003,A1,B,TRUE,
ACT02-03,Actor Media Server - R-10 chassis - Leader,Bluefield_01,QSFP28,ST2110_6 (RED),RED,106,10.238.6.106,105,10.238.6.105,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/28/2,lvg-sph-rv-7s-lf01/Eth1/28/2,SM2.7070,C.58/38,C-55/44,734452102029,Trellis,A,TRUE,
ACT02-03,Actor Media Server - R-10 chassis - Leader,Bluefield_01_L,QSFP28,ST2110_6 (RED),RED,107,10.238.6.107,105,10.238.6.105,/29,255.255.255.248,,,,/,,C.58/38,,734452102029,Trellis,A,TRUE,
ACT02-03,Actor Media Server - R-10 chassis - Leader,Bluefield_01_M,QSFP28,Multicast_RED,N/A,83,233.40.10.83,,,,,,,,/,,C.58/38,,734452102029,Trellis,A,TRUE,
ACT02-03,Actor Media Server - R-10 chassis - Leader,Bluefield_02,QSFP28,ST2110_6 (BLU),BLU,106,10.239.6.106,105,10.239.6.105,/29,255.255.255.248,,lvg-sph-bv-7s-lf01,Eth1/28/2,lvg-sph-bv-7s-lf01/Eth1/28/2,SM2.7270,C.58/38,C-55/43,734452102029,Trellis,A,TRUE,
ACT02-03,Actor Media Server - R-10 chassis - Leader,Bluefield_02_L,QSFP28,ST2110_6 (BLU),BLU,107,10.239.6.107,105,10.239.6.105,/29,255.255.255.248,,,,/,,C.58/38,,734452102029,Trellis,A,TRUE,
ACT02-03,Actor Media Server - R-10 chassis - Leader,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,83,233.140.10.83,,,,,,,,/,,C.58/38,,734452102029,Trellis,A,TRUE,
ACT02-03,Actor Media Server - R-10 chassis - Leader,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,83,10.241.210.83,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.58/38,,734452102029,Trellis,A,TRUE,
ACT02-03,Actor Media Server - R-10 chassis - Leader,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,83,10.241.208.83,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as09,Gig1/0/32,lvg-sph-fp-as09/Gig1/0/32,D6A.7232,C.58/38,C-59/44,734452102029,Trellis,A,TRUE,
ACT02-03,Actor Media Server - R-10 chassis - Leader,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,83,10.241.209.83,,,/22,255.255.252.0,,lvg-sph-fp-as10,Gig1/0/10,lvg-sph-fp-as10/Gig1/0/10,D6A.7260,C.58/38,C-57/41,734452102029,Trellis,A,TRUE,
ACT02-03,Actor Media Server - R-10 chassis - Leader,Storage_01,QSFP28,Media_Transfer_1,128,83,10.100.128.83,,,/23,255.255.254.0,,NET04-05,Eth1/16/2,NET04-05/Eth1/16/2,TEMP,C.58/38,C-75/38,734452102029,Trellis,A,TRUE,
ACT02-03,Actor Media Server - R-10 chassis - Leader,Storage_02,QSFP28,Media_Transfer_2,128,83,10.100.129.83,,,/23,255.255.254.0,,,,/,,C.58/38,,734452102029,Trellis,A,TRUE,
ACT02-04,Actor Media Server - R-10 chassis - Leader,Bluefield_01,QSFP28,ST2110_6 (RED),RED,138,10.238.6.138,137,10.238.6.137,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/29/2,lvg-sph-rv-7s-lf01/Eth1/29/2,SM2.7074,C.58/14,C-55/44,736653122016,Spare,A,TRUE,
ACT02-04,Actor Media Server - R-10 chassis - Leader,Bluefield_01_L,QSFP28,ST2110_6 (RED),RED,139,10.238.6.139,137,10.238.6.137,/29,255.255.255.248,,,,/,,C.58/14,,736653122016,Spare,A,TRUE,
ACT02-04,Actor Media Server - R-10 chassis - Leader,Bluefield_01_M,QSFP28,Multicast_RED,N/A,85,233.40.10.85,,,,,,,,/,,C.58/14,,736653122016,Spare,A,TRUE,
ACT02-04,Actor Media Server - R-10 chassis - Leader,Bluefield_02,QSFP28,ST2110_6 (BLU),BLU,138,10.239.6.138,137,10.239.6.137,/29,255.255.255.248,,lvg-sph-bv-7s-lf01,Eth1/29/2,lvg-sph-bv-7s-lf01/Eth1/29/2,SM2.7274,C.58/14,C-55/43,736653122016,Spare,A,TRUE,
ACT02-04,Actor Media Server - R-10 chassis - Leader,Bluefield_02_L,QSFP28,ST2110_6 (BLU),BLU,139,10.239.6.139,137,10.239.6.137,/29,255.255.255.248,,,,/,,C.58/14,,736653122016,Spare,A,TRUE,
ACT02-04,Actor Media Server - R-10 chassis - Leader,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,85,233.140.10.85,,,,,,,,/,,C.58/14,,736653122016,Spare,A,TRUE,
ACT02-04,Actor Media Server - R-10 chassis - Leader,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,85,10.241.210.85,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.58/14,,736653122016,Spare,A,TRUE,
ACT02-04,Actor Media Server - R-10 chassis - Leader,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,85,10.241.208.85,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as09,Gig1/0/44,lvg-sph-fp-as09/Gig1/0/44,D6A.7244,C.58/14,C-59/44,736653122016,Spare,A,TRUE,
ACT02-04,Actor Media Server - R-10 chassis - Leader,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,85,10.241.209.85,,,/22,255.255.252.0,,lvg-sph-fp-as10,Gig1/0/14,lvg-sph-fp-as10/Gig1/0/14,D6A.7264,C.58/14,C-57/41,736653122016,Spare,A,TRUE,
ACT02-04,Actor Media Server - R-10 chassis - Leader,Storage_01,QSFP28,Media_Transfer_1,128,85,10.100.128.85,,,/23,255.255.254.0,,NET04-05,Eth1/16/4,NET04-05/Eth1/16/4,TEMP,C.58/14,C-75/38,736653122016,Spare,A,TRUE,
